NumClients,DataSize,RingDimension,ClientID,T_KeyGen_MKCKKS_ms,T_KeyGen_ECDH_ms,T_KeyGen_Total_ms,T_Encrypt_ms,T_PartialDec_ms,T_MaskGen_ms,T_ClientTotal_ms
500,65536,131072,264,76.347,0.8014,77.1484,118.287,35.0312,7056.83,7210.15
500,65536,131072,265,75.2784,0.776993,76.0554,121.753,35.9536,7101.83,7259.53
500,65536,131072,266,75.4191,0.801179,76.2203,117.525,34.6858,6984.63,7136.84
500,65536,131072,267,75.2173,0.785941,76.0032,116.528,34.5185,6995.31,7146.36
500,65536,131072,268,72.4714,0.710007,73.1815,117.042,34.514,7031.7,7183.25
500,65536,131072,269,71.0432,0.702953,71.7462,119.477,34.9894,7083.96,7238.43
500,65536,131072,270,70.4493,0.693516,71.1428,118.7,34.9849,7047.93,7201.62
500,65536,131072,271,71.5073,0.747317,72.2546,118.073,35.0132,7070.95,7224.03
500,65536,131072,272,71.7119,0.711269,72.4231,118.521,34.7004,7001.44,7154.66
500,65536,131072,273,71.3135,0.707472,72.021,120.563,34.2094,7163.51,7318.29
500,65536,131072,274,71.6678,0.71189,72.3797,118.374,35.0977,7088.21,7241.68
500,65536,131072,275,68.8062,0.683677,69.4899,118.806,35.4162,7116.89,7271.11
500,65536,131072,276,68.9151,0.688666,69.6038,119.851,34.4142,7088.01,7242.28
500,65536,131072,277,68.7558,0.709025,69.4648,117.651,34.8885,7084.13,7236.67
500,65536,131072,278,69.5368,0.698365,70.2352,117.702,34.9925,7087.06,7239.76
500,65536,131072,279,70.2803,0.689187,70.9695,115.411,33.8252,7077,7226.24
500,65536,131072,280,70.1218,0.698325,70.8201,116.636,34.6085,7061.9,7213.14
500,65536,131072,281,70.1985,0.693766,70.8923,116.683,34.213,7147.09,7297.98
500,65536,131072,282,68.9893,0.679989,69.6693,116.053,33.817,6999.64,7149.51
500,65536,131072,283,68.8245,0.667416,69.4919,122.379,36.0342,7130.27,7288.68
500,65536,131072,284,69.0473,0.681562,69.7289,116,34.7555,7123.54,7274.3
500,65536,131072,285,68.8968,0.688305,69.5851,116.409,33.9374,7178.29,7328.64
500,65536,131072,286,68.607,0.700419,69.3074,116.638,34.1382,7042.97,7193.74
500,65536,131072,287,68.7666,0.689478,69.4561,118.914,35.3679,7124.97,7279.25
500,65536,131072,288,68.6811,0.710417,69.3915,117.072,34.528,7119.04,7270.64
500,65536,131072,289,70.7549,0.683747,71.4386,116.485,33.9579,7126.86,7277.3
500,65536,131072,290,68.9743,0.69083,69.6651,116.168,34.6823,7093.48,7244.33
500,65536,131072,291,69.1216,0.686122,69.8077,117.235,34.9804,7062.45,7214.67
500,65536,131072,292,68.9864,0.680721,69.6671,116.613,34.7134,7093.92,7245.24
500,65536,131072,293,68.6827,0.71676,69.3995,116.227,34.3088,7138.19,7288.72
500,65536,131072,294,69.3154,0.699016,70.0144,116.758,34.7606,7125.47,7276.99
500,65536,131072,295,69.0508,0.688226,69.739,117.467,34.8061,7087.37,7239.64
500,65536,131072,296,69.0108,0.692964,69.7037,117.729,35.2581,7081.86,7234.84
500,65536,131072,297,68.3383,0.681332,69.0196,115.642,34.0633,7049.67,7199.38
500,65536,131072,298,68.4247,0.677785,69.1024,114.833,34.0067,7137.04,7285.88
500,65536,131072,299,68.5994,0.698936,69.2984,116.956,34.7359,7095.66,7247.35
500,65536,131072,300,69.7646,0.698896,70.4635,120.575,33.8757,7102.56,7257.01
500,65536,131072,301,69.4523,0.694708,70.147,128.453,36.9987,7183.7,7349.15
500,65536,131072,302,70.0189,0.695319,70.7143,124.288,34.9817,7067.47,7226.74
500,65536,131072,303,73.1276,0.781073,73.9087,117.675,38.5994,7087.09,7243.37
500,65536,131072,304,76.7276,0.73274,77.4604,123.835,36.3285,7053.49,7213.65
500,65536,131072,305,73.1444,0.802163,73.9465,117.891,35.7797,7110.54,7264.21
500,65536,131072,306,73.0647,0.722,73.7867,123.383,34.9399,7067.02,7225.34
500,65536,131072,307,72.6252,0.725627,73.3509,115.769,35.0448,7108.35,7259.16
500,65536,131072,308,72.2515,0.79513,73.0466,121.091,36.9311,7103.62,7261.64
500,65536,131072,309,72.6442,0.720847,73.365,117.255,38.7178,7097.52,7253.49
500,65536,131072,310,73.2387,0.720798,73.9595,127.043,35.1336,7058.18,7220.36
500,65536,131072,311,73.9074,0.741577,74.649,118.646,34.8158,7065.8,7219.26
500,65536,131072,312,74.2136,0.760233,74.9738,128.517,36.5305,7032.28,7197.33
500,65536,131072,313,75.0495,0.757978,75.8075,120.07,35.046,7102.22,7257.33
500,65536,131072,314,69.3636,0.704727,70.0683,128.471,35.8791,7181.92,7346.27
500,65536,131072,315,68.4154,0.686161,69.1016,120.428,36.6847,7045.31,7202.42
500,65536,131072,316,68.364,0.726058,69.0901,117.732,37.1912,7085.28,7240.2
500,65536,131072,317,68.4452,0.728472,69.1736,127.445,39.0178,7109.11,7275.58
500,65536,131072,318,72.3854,0.762157,73.1476,121.692,36.6552,7134.38,7292.73
500,65536,131072,319,68.0468,0.680521,68.7274,123.471,35.8939,7063.27,7222.63
500,65536,131072,320,68.646,0.712732,69.3587,115.732,34.1448,7003.12,7153
500,65536,131072,321,68.8496,0.679559,69.5292,122.019,35.8413,7085.41,7243.27
500,65536,131072,322,69.2485,0.680661,69.9292,116.175,36.3954,7129.63,7282.2
500,65536,131072,323,68.9985,0.672225,69.6707,119.694,34.7974,7133.11,7287.6
500,65536,131072,324,68.638,0.671784,69.3098,116.41,36.1662,7091.3,7243.88
500,65536,131072,325,68.8827,0.69588,69.5786,122.452,37.4079,7142.95,7302.81
500,65536,131072,326,68.9954,0.683447,69.6789,116.26,36.5943,7085.55,7238.4
500,65536,131072,327,69.0814,0.68035,69.7617,118.119,38.3812,7140.98,7297.48
500,65536,131072,328,68.7613,0.66999,69.4313,126.459,36.2447,7031.69,7194.39
500,65536,131072,329,69.2911,0.684989,69.9761,118.174,34.9861,7063.75,7216.91
500,65536,131072,330,69.1562,0.682595,69.8388,118.953,36.1921,7076.94,7232.08
500,65536,131072,331,69.0818,0.698946,69.7808,125.919,37.7752,7121.22,7284.91
500,65536,131072,332,69.0387,0.683186,69.7219,116.58,34.0578,7105.74,7256.38
500,65536,131072,333,70.3027,0.70628,71.009,123.005,35.4162,7164.7,7323.12
500,65536,131072,334,68.6061,0.686754,69.2928,120.339,36.1375,6989.09,7145.57
500,65536,131072,335,68.9251,0.687033,69.6121,127.437,33.9675,7074.62,7236.03
500,65536,131072,336,68.2664,0.712061,68.9785,116.74,34.825,7101.13,7252.69
500,65536,131072,337,67.6403,0.689829,68.3301,121.995,34.5638,7056.8,7213.36
500,65536,131072,338,68.6997,0.700039,69.3997,118.684,36.0938,7127.73,7282.5
500,65536,131072,339,68.3639,0.677155,69.041,125.236,35.1707,7018.84,7179.25
500,65536,131072,340,67.9816,0.708214,68.6898,120.276,33.9048,7056.61,7210.79
500,65536,131072,341,68.1038,0.695741,68.7996,115.746,36.2784,7027.43,7179.46
500,65536,131072,342,67.9851,0.685251,68.6703,123.911,35.317,7132.4,7291.63
500,65536,131072,343,68.6932,0.687885,69.3811,118.589,36.0239,7090.31,7244.92
500,65536,131072,344,68.4211,0.690981,69.1121,123.055,36.3345,7130.46,7289.85
500,65536,131072,345,68.1956,0.699538,68.8952,119.04,34.1141,7356.43,7509.59
500,65536,131072,346,68.154,0.692114,68.8461,121.694,35.076,7109.3,7266.07
500,65536,131072,347,67.9746,0.683747,68.6583,124.858,36.1725,7078.22,7239.25
500,65536,131072,348,72.9003,0.708033,73.6083,117.73,34.3831,7089.61,7241.72
500,65536,131072,349,67.9188,0.683947,68.6028,123.312,35.7563,7114.45,7273.52
500,65536,131072,350,68.5224,0.733441,69.2559,120.534,37.1229,7120.71,7278.37
500,65536,131072,351,68.3858,0.682455,69.0683,119.956,35.5377,7038.19,7193.68
500,65536,131072,352,68.5787,0.681603,69.2603,129.16,37.8246,7021.96,7188.95
500,65536,131072,353,68.5983,0.683456,69.2817,118.477,37.852,7002.36,7158.69
500,65536,131072,354,68.8885,0.688746,69.5773,119.271,36.7117,7080.06,7236.04
500,65536,131072,355,68.1266,0.678317,68.8049,116.28,34.1945,7276.24,7426.72
500,65536,131072,356,68.2484,0.66929,68.9177,122.489,37.1669,7080.37,7240.02
500,65536,131072,357,68.8771,0.685901,69.563,125.522,36.3918,7086.32,7248.23
500,65536,131072,358,69.1553,0.695299,69.8506,116.272,34.0505,7019.61,7169.93
500,65536,131072,359,69.6072,0.675993,70.2832,124.533,35.73,7050.89,7211.15
500,65536,131072,360,68.5228,0.682425,69.2052,117.095,34.4386,7106.69,7258.22
500,65536,131072,361,68.9781,0.681243,69.6594,123.161,35.5967,7074.4,7233.15
500,65536,131072,362,68.748,0.69068,69.4387,126.78,36.5085,7055.27,7218.56
500,65536,131072,363,71.1243,0.70096,71.8252,116.509,35.4395,7109.45,7261.4
500,65536,131072,364,67.6776,0.672797,68.3504,123.254,34.8821,7089.55,7247.68
500,65536,131072,365,68.1102,0.69566,68.8059,119.115,34.6651,7117.84,7271.62
500,65536,131072,366,69.0108,0.689678,69.7005,121.46,34.0441,7091.67,7247.17
500,65536,131072,367,68.7044,0.696271,69.4007,120.396,36.9456,6991.45,7148.79
500,65536,131072,368,68.9605,0.687224,69.6477,118.474,35.3424,7072.58,7226.4
500,65536,131072,369,69.3863,0.689999,70.0763,119.761,36.6763,7165.55,7321.99
500,65536,131072,370,69.0822,0.70098,69.7832,120.106,35.9114,7105.58,7261.6
500,65536,131072,371,69.9025,0.676423,70.5789,119.073,35.7278,7064.35,7219.15
500,65536,131072,372,71.2821,0.692774,71.9748,122.472,36.9178,7010.08,7169.47
500,65536,131072,373,72.2233,0.684098,72.9074,120.121,36.6086,7061.63,7218.35
500,65536,131072,374,72.4951,0.705398,73.2005,122.47,36.8418,7092.52,7251.84
500,65536,131072,375,71.3385,0.694487,72.033,118.682,36.8283,7061.01,7216.52
500,65536,131072,376,72.4509,0.682876,73.1337,122.036,36.4971,7074.08,7232.62
500,65536,131072,377,72.907,0.726388,73.6334,123.029,35.3826,7036.99,7195.4
500,65536,131072,378,72.0517,0.70101,72.7527,118.44,37.1556,7126.02,7281.61
500,65536,131072,379,72.1947,0.675091,72.8698,123.232,35.6963,7088.08,7247.01
500,65536,131072,380,72.686,0.695991,73.382,120.08,35.5517,7199.8,7355.43
500,65536,131072,381,71.8436,0.688847,72.5325,128.681,38.6543,7102.17,7269.51
500,65536,131072,382,72.462,0.683026,73.145,121.173,37.0201,7059.61,7217.8
500,65536,131072,383,71.2267,0.689368,71.9161,122.262,35.9878,7100.14,7258.39
500,65536,131072,384,73.8082,0.674169,74.4823,119.694,35.6237,7078.7,7234.01
500,65536,131072,385,69.7913,0.684829,70.4761,121.698,35.6223,7073.69,7231.01
500,65536,131072,386,70.1067,0.694918,70.8016,123.501,35.3701,7032.68,7191.55
500,65536,131072,387,69.5623,0.70103,70.2633,119.684,36.5292,7139.28,7295.5
500,65536,131072,388,70.8418,0.697243,71.539,121.155,36.6171,7104.94,7262.71
500,65536,131072,389,70.6427,0.689949,71.3327,124.223,39.2384,7076.29,7239.75
500,65536,131072,390,70.0803,0.70135,70.7816,117.563,37.5094,7070.86,7225.93
500,65536,131072,391,70.4039,0.676684,71.0806,124.734,38.1024,6992.84,7155.67
500,65536,131072,392,72.5048,0.721348,73.2261,124.849,37.727,7000.93,7163.5
500,65536,131072,393,69.8532,0.689949,70.5432,123.694,38.17,7041.85,7203.71
500,65536,131072,394,69.8312,0.716099,70.5473,126.501,38.0179,7029.11,7193.63
500,65536,131072,395,69.0997,0.75353,69.8532,126.599,36.6463,7013.16,7176.41
500,65536,131072,396,69.6655,0.703925,70.3694,118.485,36.524,7152.35,7307.36
500,65536,131072,397,69.4788,0.705969,70.1848,119.433,35.472,7071.91,7226.81
500,65536,131072,398,68.9614,0.686232,69.6476,118.02,34.7691,7063,7215.79
500,65536,131072,399,69.9724,0.678628,70.651,118.093,34.8167,7051.54,7204.45
500,65536,131072,400,70.3317,0.681423,71.0131,122.442,36.6646,7036.09,7195.2
500,65536,131072,401,69.6717,0.689759,70.3614,121.817,38.1042,7097.04,7256.96
500,65536,131072,402,70.5352,0.690725,71.226,117.315,36.4341,7049.71,7203.46
500,65536,131072,403,69.9385,0.691817,70.6304,119.855,37.879,7041.52,7199.25
500,65536,131072,404,70.076,0.690486,70.7665,120.565,38.8729,7062.53,7221.97
500,65536,131072,405,69.8697,0.717697,70.5874,121.339,36.4438,7026,7183.78
500,65536,131072,406,70.8859,0.701417,71.5873,121.297,37.7658,7076.9,7235.96
500,65536,131072,407,73.9348,0.717146,74.6519,117.941,37.6315,7050.59,7206.17
500,65536,131072,408,72.7582,0.703901,73.4621,124.003,36.8848,7027.48,7188.37
500,65536,131072,409,72.5474,0.704692,73.2521,118.82,36.2552,7062.59,7217.67
500,65536,131072,410,73.2036,0.70887,73.9125,118.171,37.0997,7002.39,7157.66
500,65536,131072,411,73.2651,0.697529,73.9626,116.369,35.0455,7011.11,7162.52
500,65536,131072,412,72.6988,0.71381,73.4126,117.619,36.2716,7083.15,7237.04
500,65536,131072,413,72.8743,0.705293,73.5796,117.064,34.4144,7070.3,7221.78
500,65536,131072,414,72.4549,0.714901,73.1698,119.174,35.1477,7055.5,7209.83
500,65536,131072,415,72.4348,0.716445,73.1512,117.357,35.1822,7030.2,7182.74
500,65536,131072,416,72.4459,0.722186,73.1681,117.86,34.6538,7074.49,7227
500,65536,131072,417,72.7647,0.709682,73.4744,117.952,34.5329,7077.73,7230.21
500,65536,131072,418,72.1471,0.712798,72.8599,121.198,36.2264,7072.43,7229.85
500,65536,131072,419,72.352,0.707428,73.0594,117.334,34.5628,7061.06,7212.96
500,65536,131072,420,72.4472,0.703099,73.1503,120.531,35.6288,7044.55,7200.71
500,65536,131072,421,74.1204,0.789273,74.9097,119.615,35.6976,7113.56,7268.87
500,65536,131072,422,71.7859,0.717256,72.5032,119.094,36.1669,7093.4,7248.66
500,65536,131072,423,72.3228,0.716164,73.039,118.354,35.5348,7034.08,7187.97
500,65536,131072,424,72.016,0.713118,72.7292,117.071,35.3096,6992.05,7144.43
500,65536,131072,425,72.4829,0.715362,73.1982,117.29,34.6502,7037.66,7189.6
500,65536,131072,426,72.3683,0.699893,73.0681,117.681,34.9094,7103.65,7256.24
500,65536,131072,427,72.299,0.7035,73.0025,119.515,35.6702,7011.77,7166.96
500,65536,131072,428,72.6676,0.714962,73.3825,119.127,35.4229,7032.16,7186.71
500,65536,131072,429,72.9117,0.715182,73.6268,118.006,35.25,7058.66,7211.92
500,65536,131072,430,72.5443,0.722837,73.2672,119.351,35.6756,7118.88,7273.91
500,65536,131072,431,72.3218,0.699242,73.021,124.442,34.5105,7079.01,7237.96
500,65536,131072,432,72.5214,0.728408,73.2498,118.544,34.9796,7013.27,7166.8
500,65536,131072,433,71.9695,0.695655,72.6651,125.925,34.6469,7021.12,7181.7
500,65536,131072,434,72.1392,0.734159,72.8734,122.392,36.807,7021.13,7180.33
500,65536,131072,435,72.8137,0.71923,73.5329,123.027,36.3017,6984.96,7144.29
500,65536,131072,436,71.0221,0.718178,71.7403,119.813,38.9714,7046.35,7205.13
500,65536,131072,437,70.0147,0.684534,70.6992,122.154,39.0148,7060.23,7221.4
500,65536,131072,438,70.1711,0.699241,70.8704,127.964,42.5098,7079.5,7249.98
500,65536,131072,439,70.2673,0.720192,70.9875,121.965,41.4584,7078.06,7241.48
500,65536,131072,440,69.9113,0.706706,70.618,131.825,38.0277,7054.63,7224.48
500,65536,131072,441,70.1281,0.717175,70.8453,120.601,40.7211,7014.48,7175.8
500,65536,131072,442,70.5715,0.720402,71.2919,125.876,39.9991,7033.09,7198.96
500,65536,131072,443,69.2892,0.689984,69.9791,128.338,41.1985,7037.74,7207.28
500,65536,131072,444,70.0517,0.702057,70.7537,124,37.8829,7036.57,7198.45
500,65536,131072,445,71.1325,0.719921,71.8525,127.231,39.2333,7024.12,7190.59
500,65536,131072,446,73.8732,0.699802,74.573,122.239,39.8079,7057.36,7219.41
500,65536,131072,447,70.1652,0.691216,70.8564,133.057,37.9794,7034.51,7205.54
500,65536,131072,448,69.6307,0.671499,70.3022,125.35,38.5727,7049.88,7213.8
500,65536,131072,449,72.0462,0.70895,72.7552,124.746,39.1855,7047.69,7211.62
500,65536,131072,450,72.8894,0.723398,73.6128,130.51,35.7599,7009.59,7175.86
500,65536,131072,451,71.8445,0.704202,72.5487,119.594,40.1527,7015.88,7175.63
500,65536,131072,452,72.3139,0.706084,73.02,128.158,38.3864,7002.42,7168.97
500,65536,131072,453,72.5633,0.713359,73.2766,124.984,40.2747,6987.67,7152.93
500,65536,131072,454,72.2029,0.701856,72.9048,125.4,38.2867,7039.76,7203.44
500,65536,131072,455,72.1504,0.722386,72.8728,127.049,39.1043,6991.56,7157.72
500,65536,131072,456,72.14,0.697398,72.8374,123.427,38.2703,6990.9,7152.6
500,65536,131072,457,69.4591,0.674695,70.1338,121.482,38.0193,6968.98,7128.48
500,65536,131072,458,70.2573,0.6851,70.9424,128.209,38.7129,7066.7,7233.62
500,65536,131072,459,70.3216,0.690239,71.0118,119.85,38.3822,7024.29,7182.52
500,65536,131072,460,69.964,0.69549,70.6595,127.675,39.1136,7058.53,7225.31
500,65536,131072,461,69.3081,0.697434,70.0056,127.058,38.6843,7061.24,7226.99
500,65536,131072,462,69.8455,0.761355,70.6069,121.172,39.9765,6950.74,7111.89
500,65536,131072,463,69.0587,0.691031,69.7498,126.715,37.4082,6960.39,7124.51
500,65536,131072,464,71.9194,0.698715,72.6181,130.824,39.6143,6986.45,7156.89
500,65536,131072,465,70.2206,0.736277,70.9569,128.426,37.7471,7016.64,7182.81
500,65536,131072,466,69.4085,0.689488,70.098,133.821,39.515,6996.05,7169.38
500,65536,131072,467,69.1022,0.698445,69.8006,120.841,44.1486,6939.86,7104.85
500,65536,131072,468,69.1433,0.6957,69.839,121.782,36.8516,7032.18,7190.81
500,65536,131072,469,69.3029,0.715367,70.0183,118.994,40.784,7067.57,7227.35
500,65536,131072,470,69.2998,0.694087,69.9939,120.059,35.8563,7072.95,7228.87
500,65536,131072,471,69.1692,0.697513,69.8667,120.46,39.7034,6999.9,7160.06
500,65536,131072,472,68.9906,0.746126,69.7368,127.179,39.6213,6974.96,7141.76
500,65536,131072,473,69.9451,0.715437,70.6606,128.728,36.0656,7018.58,7183.37
500,65536,131072,474,69.8335,0.755723,70.5893,125.898,39.9059,7023.8,7189.6
500,65536,131072,475,69.8327,0.70065,70.5333,127.084,38.1938,7017.05,7182.33
500,65536,131072,476,69.3173,0.703906,70.0212,122.066,38.586,6948.37,7109.03
500,65536,131072,477,70.0409,0.698706,70.7396,127.868,38.5821,6977.15,7143.6
500,65536,131072,478,71.5853,0.736247,72.3216,126.873,38.9757,7013.53,7179.38
500,65536,131072,479,71.3887,0.698506,72.0872,125.96,39.4912,7211.19,7376.64
500,65536,131072,480,68.9457,0.694748,69.6404,141.542,43.344,6998.93,7183.82
500,65536,131072,481,69.8118,0.720176,70.532,130.844,44.646,6959.9,7135.39
500,65536,131072,482,70.8493,0.688977,71.5382,129.041,39.7676,7010.92,7179.73
500,65536,131072,483,71.2373,0.7009,71.9382,127.413,38.9267,7030.34,7196.68
500,65536,131072,484,70.8326,0.691492,71.5241,125.451,42.0095,7044.88,7212.35
500,65536,131072,485,71.0791,0.694848,71.774,128.69,38.1266,7045.13,7211.94
500,65536,131072,486,69.0903,0.67947,69.7697,121.714,39.3676,7048.48,7209.57
500,65536,131072,487,69.1937,0.714336,69.908,126.098,38.2948,7091.15,7255.55
500,65536,131072,488,68.6417,0.703896,69.3456,127.898,38.5817,7008.9,7175.38
500,65536,131072,489,70.9035,0.694949,71.5985,129.341,37.8329,7037.54,7204.71
500,65536,131072,490,70.16,0.691843,70.8519,123.941,40.0059,6981.87,7145.82
500,65536,131072,491,69.3729,0.679379,70.0522,120.547,38.2083,7029.63,7188.39
500,65536,131072,492,70.2644,0.703314,70.9678,130.993,36.9599,6972.37,7140.32
500,65536,131072,493,70.7319,0.706,71.4379,140.979,40.5222,7094.44,7275.94
500,65536,131072,494,69.1715,0.676433,69.848,134.668,41.0128,6941.9,7117.58
500,65536,131072,495,69.5733,0.672506,70.2458,121.065,39.4488,7031.46,7191.98
500,65536,131072,496,70.3215,0.674028,70.9955,121.878,38.3188,7014.68,7174.88
500,65536,131072,497,69.4986,0.691322,70.19,121.383,36.5014,7082.99,7240.87
500,65536,131072,498,69.4154,0.668067,70.0834,121.796,37.9082,7027.24,7186.95
500,65536,131072,499,69.2365,0.745454,69.9819,125.215,36.6074,7006.25,7168.07
